CNTYVTD,VTDKEY,SlaughterR_18G_CCA 8,AshL_18G_CCA 8
"4394020",8051,455,133
"4394042",8052,304,88
"4394044A",8053,1161,198
"4394044B",8054,0,0
"4394045",8055,1223,171
"4394046",8056,1691,210
"4394047",8057,1312,154
"4394048",8058,64,52
"4394050",8059,84,120
"4394051",8060,1,1
"4394053",8061,422,104
"4394057",8062,263,49
"4394060",8063,364,417
"4394065",8064,1678,171
"4394067",8065,136,118
"4394068",8066,117,100
"4394069",8067,714,164
"4394070",8068,791,266
"4394073",8069,128,28
"4394077",8070,91,52
"4394086",8071,1244,198
"4394087",8072,47,50
"4394091",8073,863,180
"4394092",8074,83,97
"4394093",8075,155,144
"4394096",8076,245,236
"4394097",8077,144,131
"4394101",8078,239,106
"4394102",8079,244,74
"4394107",8080,84,80
"4394110",8081,111,99
"4394113",8082,128,22
"4394115",8083,377,30
"4394116",8084,845,281
"4394118",8085,387,168
"4394121",8086,787,210
"4394122",8087,141,143
"4394123",8088,129,117
"4394124",8089,396,170
"4394125",8090,131,48
"4394128",8091,882,200
"4394129",8092,529,113
"4394130",8093,1206,239
"4394135",8094,376,154
"4394136",8095,549,263
"4394137",8096,605,145
"4394138",8097,187,69
"4394141",8098,814,215
"4394144",8099,569,129
"4394155",8100,320,268
"4394159",8101,463,111
"4394162",8102,111,51
"4394163",8103,514,152
"4394178",8104,1180,299
"4394179",8105,308,133
"4394182",8106,1328,322
"4394191",8107,442,102
"4394195",8108,108,109
"4394201",8109,94,92
"4394202",8110,381,139
"4394203",8111,399,193
"4394204",8112,1000,265
"4394218",8113,322,99
"4394222",8114,268,107
"4394230",8115,1429,403
"4394231",8116,140,137
"4394232",8117,692,318
"4394233",8118,149,168
"4394234",8119,1322,328
"4394239",8120,49,11
"4394242",8121,267,43
"4394243",8122,434,160
"4394245A",8123,5,15
"4394245B",8124,0,0
"4394245C",8125,0,0
"4394250",8126,926,326
"4394252",8127,332,138
"4394253",8128,145,66
"4394256",8129,90,70
"4394259",8130,554,73
"4394261",8131,796,327
"4394272",8132,198,50
"4394276",8133,746,191
"4394284",8134,120,21
"4394285",8135,115,74
"4394288",8136,15,12
"4394290",8137,720,187
"4394312",8138,17,24
"4394328",8139,375,113
"4394338",8140,1090,384
"4394340",8141,917,143
"4394342",8142,1003,252
"4394343",8143,903,162
"4394344",8144,644,131
"4394350",8145,437,259
"4394362",8146,2,0
"4394369",8147,1401,352
"4394370",8148,0,0
"4394371",8149,1178,126
"4394373",8150,114,22
"4394374",8151,710,237
"4394375",8152,1172,232
"4394395",8153,247,35
"4394397",8154,110,33
"4394399",8155,97,19
"4394400",8156,84,27
"4394410",8157,761,328
"4394429",8158,510,144
"4394432",8159,4,3
"4394452",8160,713,272
"4394454",8161,810,217
"4394456",8162,487,111
"4394458",8163,3,1
"4394475",8164,17,14
"4394478",8165,0,0
"4394480",8166,412,68
"4394483",8167,10,7
"4394485",8168,91,34
"4394487",8169,0,0
"4394492",8170,231,169
"4394493",8171,491,171
"4394494",8172,1,0
"4394495",8173,31,8
"4394496",8174,107,78
"4394497",8175,392,255
"4394498",8176,304,45
"4394499",8177,986,402
"4394503",8178,183,100
"4394508",8179,1182,394
"4394512",8180,0,0
"4394528",8181,1245,380
"4394531",8182,1041,238
"4394532",8183,617,64
"4394533",8184,477,124
"4394534",8185,1206,332
"4394540",8186,888,333
"4394551",8187,1225,295
"4394563",8188,0,0
"4394565",8189,14,2
"4394568",8190,20,3
"4394572",8191,6,5
"4394573",8192,0,0
"4394587",8193,2,11
"4394588",8194,1427,429
"4394591",8195,896,304
"4394592",8196,0,0
"4394593",8197,69,28
"4394595",8198,20,6
"4394596",8199,15,15
"4394598",8200,0,0
"4394599",8201,1051,357
"4394602",8202,0,0
"4394604",8203,2,1
"4394615",8204,0,0
"4394620",8205,8,8
"4394629",8206,0,0
"4394630",8207,0,0
"4394632",8208,0,0
"4394634",8209,357,175
"4394638",8210,727,254
"4394640",8211,172,122
"4394649",8212,1149,227
"4394650",8213,827,293
"4394666",8214,0,0
"4394682",8215,62,36
"4394683",8216,0,0
"4394685A",8217,0,0
"4394685B",8218,0,0
"4394686",8219,0,0
"4394687",8220,22,16
"4394688",8221,15,1
"4394689",8222,47,14
"4394690",8223,10,0
"4394691",8224,4,3
"4394692",8225,2,3
"4394693",8226,1,0
"4394694",8227,1169,327
"4394702",8228,515,158
"4394703",8229,646,319
"4394705",8230,609,209
"4394707",8231,387,180
"4394711",8232,603,229
"4394713",8233,1081,253
"4394724",8234,556,92
"4410101",8235,1376,235
"4410102",8236,943,165
"4410103",8237,960,191
"4410104",8238,1394,117
"4410105",8239,1018,248
"4410106",8240,257,70
"4410107",8241,239,20
"4410108",8242,674,43
"4410109",8243,138,4
"4410110",8244,53,2
"4410201",8245,358,92
"4410202",8246,620,199
"4410203",8247,730,172
"4410204",8248,737,92
"4410205",8249,756,201
"4410206",8250,1059,84
"4410207",8251,143,15
"4410301",8252,910,180
"4410302",8253,1080,128
"4410303",8254,1042,56
"4410304",8255,1124,185
"4410305",8256,1507,140
"4410306",8257,2433,212
"4410307",8258,2841,245
"4410308",8259,904,64
"4410401",8260,369,95
"4410402",8261,1166,195
"4410403",8262,836,174
"4410404",8263,728,180
"4410405",8264,595,103
"4410406",8265,1482,177
"4410407",8266,538,69
"4410408",8267,2141,140
"4410409",8268,498,20
"4430001",8269,68,15
"4430002A",8270,4,1
"4430002B",8271,52,27
"4430003",8272,82,7
"4430004A",8273,10,0
"4430004B",8274,80,13
"4450101",8275,212,18
"4450102",8276,705,57
"4450201",8277,230,30
"4450202",8278,205,27
"4450301",8279,337,79
"4450401",8280,430,63
"4450402",8281,127,8
"4470001",8282,171,4
"4470002",8283,149,9
"4473003",8284,133,8
"4474005",8285,46,8
"4474006",8286,106,5
"4490001",8287,62,50
"4490002",8288,211,27
"4490003",8289,281,25
"4490004",8290,301,30
"4490005",8291,130,11
"4490006",8292,595,51
"4490007",8293,470,61
"4490008",8294,220,114
"4490009",8295,161,26
"4490010",8296,437,35
"4490011",8297,69,12
"4490012",8298,147,10
"4490014",8299,465,141
"4490015",8300,331,36
"4490016",8301,989,128
"4490017",8302,77,70
"4490018",8303,88,9
"4490019",8304,256,63
"4490020",8305,548,102
"4510106",8306,250,60
"4510107",8307,269,44
"4510108",8308,426,23
"4510112",8309,524,30
"4510114",8310,105,68
"4510124",8311,160,99
"4510137",8312,557,196
"4510144",8313,371,112
"4510146",8314,642,201
"4510213",8315,1605,90
"4510215",8316,1188,151
"4510225",8317,56,3
"4510228",8318,1032,195
"4510230",8319,2132,353
"4510241",8320,2552,255
"4510304",8321,1125,199
"4510305",8322,16,6
"4510306",8323,580,108
"4510308",8324,79,19
"4510319",8325,1571,242
"4510327",8326,721,176
"4510348",8327,303,34
"4510351",8328,213,26
"4510358",8329,2043,155
"4510401",8330,56,11
"4510402",8331,1133,261
"4510420",8332,248,28
"4510421",8333,1595,210
"4510422",8334,745,61
"4510423",8335,580,41
"4510424",8336,892,163
"4510434",8337,294,109
"4510435",8338,358,79
"4510436",8339,1559,336
"4530101",8340,747,1379
"4530102",8341,169,260
"4530103",8342,327,344
"4530104",8343,279,240
"4530105",8344,1498,1885
"4530106",8345,1032,599
"4530107",8346,167,44
"4530108",8347,220,415
"4530109",8348,484,543
"4530110",8349,1599,1459
"4530111",8350,910,965
"4530112",8351,274,341
"4530113",8352,1254,1493
"4530114",8353,60,51
"4530115",8354,0,0
"4530116",8355,0,0
"4530117",8356,227,636
"4530118",8357,48,127
"4530119",8358,0,0
"4530120",8359,35,28
"4530121",8360,87,244
"4530122",8361,200,710
"4530123",8362,1751,1246
"4530124",8363,502,1449
"4530125",8364,0,0
"4530126",8365,506,1586
"4530127",8366,0,0
"4530128",8367,0,0
"4530129",8368,198,718
"4530130",8369,226,595
"4530131",8370,1,0
"4530132",8371,279,785
"4530133",8372,293,674
"4530134",8373,0,0
"4530135",8374,1197,2210
"4530136",8375,928,549
"4530137",8376,3252,1941
"4530138",8377,0,0
"4530139",8378,447,724
"4530140",8379,256,440
"4530141",8380,77,102
"4530142",8381,123,328
"4530145",8382,557,524
"4530146",8383,858,561
"4530148",8384,970,846
"4530149",8385,237,633
"4530150",8386,760,375
"4530151",8387,273,681
"4530152",8388,405,1152
"4530153",8389,934,1290
"4530154",8390,668,846
"4530156",8391,743,1566
"4530160",8392,492,365
"4530161",8393,455,343
"4530163",8394,138,44
"4530164",8395,214,374
"4530200",8396,826,1701
"4530202",8397,560,1055
"4530203",8398,212,251
"4530205",8399,460,720
"4530206",8400,344,447
"4530207",8401,1203,1242
"4530208",8402,1233,1742
"4530209",8403,149,224
"4530210",8404,553,329
"4530211",8405,346,459
"4530212",8406,1858,571
"4530213",8407,0,0
"4530214",8408,900,507
"4530215",8409,540,536
"4530216",8410,390,475
"4530217",8411,384,543
"4530218",8412,1191,1626
"4530219",8413,703,616
"4530220",8414,611,338
"4530221",8415,395,165
"4530222",8416,515,675
"4530223",8417,99,125
"4530224",8418,19,36
"4530225",8419,880,942
"4530226",8420,365,499
"4530227",8421,165,149
"4530228",8422,549,495
"4530229",8423,490,506
"4530231",8424,945,526
"4530232",8425,2888,900
"4530233",8426,1390,696
"4530234",8427,997,326
"4530235",8428,534,1055
"4530236",8429,613,954
"4530237",8430,734,405
"4530238",8431,746,724
"4530239",8432,548,699
"4530240",8433,280,285
"4530241",8434,387,625
"4530242",8435,1097,1838
"4530243",8436,459,538
"4530244",8437,1423,695
"4530245",8438,439,194
"4530246",8439,540,418
"4530247",8440,313,135
"4530248",8441,483,727
"4530249",8442,837,742
"4530250",8443,1145,1362
"4530251",8444,863,763
"4530252",8445,621,784
"4530253",8446,1067,570
"4530254",8447,786,758
"4530256",8448,832,314
"4530258",8449,622,604
"4530259",8450,764,723
"4530260",8451,185,285
"4530262",8452,1228,1135
"4530263",8453,710,805
"4530266",8454,218,90
"4530267",8455,400,363
"4530268",8456,222,298
"4530273",8457,669,800
"4530274",8458,451,852
"4530275",8459,488,1069
"4530277",8460,1696,1791
"4530301",8461,317,359
"4530302",8462,1221,726
"4530303",8463,1077,601
"4530304",8464,1397,796
"4530305",8465,5,4
"4530306",8466,1606,394
"4530307",8467,511,241
"4530308",8468,3169,758
"4530309",8469,682,639
"4530310",8470,1437,1273
"4530311",8471,1025,1580
"4530312",8472,894,342
"4530313",8473,77,127
"4530314",8474,2274,892
"4530315",8475,1327,853
"4530316",8476,1847,649
"4530317",8477,1081,473
"4530318",8478,300,149
"4530319",8479,1126,338
"4530320",8480,974,237
"4530321",8481,239,140
"4530323",8482,367,537
"4530324",8483,2725,834
"4530325",8484,29,28
"4530326",8485,626,446
"4530327",8486,1025,582
"4530328",8487,997,879
"4530329",8488,1213,1077
"4530330",8489,1248,422
"4530331",8490,818,571
"4530332",8491,434,853
"4530333",8492,948,526
"4530334",8493,1124,490
"4530335",8494,748,446
"4530336",8495,744,425
"4530337",8496,1332,834
"4530338",8497,1779,980
"4530339",8498,450,435
"4530340",8499,726,1006
"4530341",8500,118,76
"4530342",8501,853,1397
"4530343",8502,654,556
"4530344",8503,382,479
"4530345",8504,0,0
"4530346",8505,2633,543
"4530347",8506,966,482
"4530349",8507,1408,1191
"4530350",8508,952,1093
"4530351",8509,355,422
"4530352",8510,675,899
"4530354",8511,1439,976
"4530356",8512,418,554
"4530357",8513,228,116
"4530358",8514,935,1331
"4530359",8515,1997,882
"4530360",8516,1135,956
"4530361",8517,452,262
"4530362",8518,808,710
"4530363",8519,507,322
"4530364",8520,1314,592
"4530365",8521,821,460
"4530366",8522,1501,1076
"4530367",8523,2144,1273
"4530368",8524,200,55
"4530369",8525,1977,606
"4530370",8526,595,235
"4530371",8527,1309,362
"4530372",8528,760,263
"4530373",8529,2617,549
"4530374",8530,2522,941
"4530375",8531,403,135
"4530401",8532,478,503
"4530402",8533,528,607
"4530403",8534,310,204
"4530404",8535,617,979
"4530405",8536,150,228
"4530406",8537,1029,586
"4530407",8538,360,676
"4530408",8539,726,855
"4530409",8540,298,650
"4530410",8541,447,946
"4530411",8542,401,567
"4530412",8543,18,31
"4530413",8544,256,450
"4530414",8545,845,991
"4530415",8546,231,370
"4530416",8547,98,119
"4530417",8548,382,533
"4530418",8549,4,0
"4530419",8550,114,116
"4530420",8551,329,879
"4530421",8552,463,781
"4530422",8553,310,678
"4530423",8554,362,764
"4530424",8555,355,763
"4530425",8556,110,201
"4530426",8557,281,803
"4530427",8558,249,717
"4530428",8559,430,358
"4530429",8560,1022,2378
"4530430",8561,167,444
"4530431",8562,622,1776
"4530432",8563,0,0
"4530433",8564,408,896
"4530434",8565,0,0
"4530435",8566,1157,1491
"4530436",8567,31,101
"4530437",8568,350,725
"4530438",8569,173,366
"4530439",8570,394,1071
"4530440",8571,200,382
"4530441",8572,545,1128
"4530442",8573,188,479
"4530443",8574,355,704
"4530444",8575,12,50
"4530446",8576,153,300
"4530447",8577,568,1032
"4530448",8578,348,559
"4530450",8579,509,978
"4530451",8580,468,889
"4530452",8581,234,380
"4530454",8582,369,505
"4530458",8583,688,1010
"4530460",8584,502,975
"4530461",8585,753,1522
"4530463",8586,580,925
"4550001",8587,274,40
"4550002",8588,327,22
"4550003",8589,190,24
"4550004",8590,125,9
"4550005",8591,96,10
"4550006",8592,116,5
"4550007",8593,126,8
"4550008",8594,208,16
"4550009",8595,303,25
"4550010",8596,139,12
"4550011",8597,700,84
"4550012",8598,54,5
"4550014",8599,262,26
"4550015",8600,54,5
"4550016",8601,178,19
"4550017",8602,266,49
"4550018",8603,41,13
"4550019",8604,553,53
"4550020",8605,28,4
"4550021",8606,144,12
"4570001",8607,328,35
"4570002",8608,283,81
"4570003",8609,618,101
"4570004",8610,551,46
"4570005",8611,64,21
"4570006",8612,242,15
"4570007",8613,329,15
"4570008",8614,108,6
"4570009",8615,213,13
"4570010",8616,631,45
"4570011",8617,58,1
"4570013",8618,262,19
"4570014",8619,763,52
"4570015",8620,436,33
"4570016",8621,260,23
"4570017",8622,156,42
"4570018",8623,602,68
"4590001",8624,818,67
"4590002",8625,1319,72
"4590003",8626,738,54
"4590004",8627,476,39
"4590005",8628,328,44
"4590006",8629,646,55
"4590007",8630,975,84
"4590008",8631,394,35
"4590009",8632,795,66
"4590010",8633,1109,66
"4590011",8634,280,34
"4590012",8635,503,27
"4590013",8636,359,40
"4590014",8637,228,21
"4590015",8638,915,48
"4590016",8639,620,67
"4590017",8640,862,103
"4590018",8641,200,26
"4590019A",8642,3,2
"4590019B",8643,0,0
"4590020",8644,66,2
"4590021",8645,0,0
"4610001",8646,193,10
"4610002",8647,104,5
"4610003",8648,137,17
"4610004",8649,250,31
"4610005",8650,50,1
"4610006",8651,98,9
"4630001",8652,465,166
"4630002",8653,466,124
"4630003",8654,397,21
"4630004",8655,300,19
"4630005",8656,670,111
"4630006",8657,131,20
"4630007",8658,292,43
"4630008",8659,378,189
"4630009",8660,138,122
"4630010",8661,60,57
"4630011",8662,187,31
"4630012",8663,709,221
"4630013",8664,438,264
"4630014",8665,64,8
"4650010A",8666,8,4
"4650010B",8667,418,225
"4650011",8668,264,198
"4650012",8669,50,36
"4650013",8670,256,82
"4650020",8671,103,5
"4650021",8672,265,191
"4650022",8673,375,247
"4650023",8674,119,22
"4650024",8675,249,161
"4650030",8676,376,162
"4650031",8677,1705,537
"4650032",8678,141,13
"4650033",8679,714,106
"4650040",8680,876,569
"4650041A",8681,42,27
"4650041B",8682,273,174
"4650042",8683,17,2
"4650043",8684,32,3
"467001A",8685,524,56
"467001B",8686,708,50
"467001C",8687,299,44
"467001D",8688,1187,120
"467001E",8689,731,65
"467002A",8690,720,58
"467002B",8691,1040,61
"467002C",8692,853,72
"467002D",8693,1474,116
"467003A",8694,1213,148
"467003B",8695,1281,82
"467003C",8696,467,39
"467003D",8697,559,93
"467004A",8698,631,51
"467004B",8699,753,76
"467004C",8700,805,74
"467004D",8701,1451,155
"467004E",8702,571,43
"4690001",8703,87,34
"4690002",8704,307,68
"4690003",8705,417,69
"4690004",8706,201,70
"4690005",8707,531,162
"4690006",8708,43,18
"4690007",8709,281,117
"4690008",8710,434,116
"4690009",8711,303,67
"4690010",8712,617,104
"4690011",8713,206,24
"4690012",8714,146,34
"4690013",8715,242,62
"4690014",8716,541,65
"4690015",8717,66,4
"4690016",8718,209,16
"4690017",8719,168,37
"4690018",8720,1677,136
"4690019",8721,883,158
"4690020",8722,705,40
"4690021",8723,1851,188
"4690022",8724,959,44
"4690023",8725,816,52
"4690024",8726,834,36
"4690025",8727,1427,232
"4690026",8728,484,54
"4690027",8729,898,26
"4690028",8730,250,14
"4690029",8731,1280,149
"4690030",8732,194,32
"4690031",8733,198,61
"4690032",8734,220,92
"4690033",8735,2168,229
"4690034",8736,111,58
"4690035",8737,50,30
"4710101",8738,118,67
"4710102",8739,1184,533
"4710103",8740,726,126
"4710104",8741,979,107
"4710201",8742,663,323
"4710203",8743,320,29
"4710204",8744,1057,187
"4710205",8745,1520,180
"4710206",8746,330,130
"4710301",8747,512,427
"4710302",8748,218,47
"4710303",8749,259,50
"4710304",8750,1559,233
"4710401",8751,596,500
"4710403",8752,669,111
"4710404",8753,1641,206
"4730101",8754,729,111
"4730102",8755,454,143
"4730103",8756,387,112
"4730104",8757,244,58
"4730105",8758,404,38
"4730206",8759,1334,124
"4730207",8760,1603,146
"4730208",8761,551,101
"4730309",8762,210,871
"4730310",8763,216,358
"4730311",8764,324,67
"4730312",8765,857,69
"4730313",8766,200,53
"4730414",8767,100,45
"4730415",8768,648,108
"4730416",8769,335,161
"4730417",8770,219,162
"4730418",8771,1287,185
"4730419",8772,122,22
"4730420A",8773,722,97
"4730420B",8774,0,0
"4750002",8775,762,102
"475001E",8776,278,82
"475001W",8777,48,20
"475003N",8778,506,49
"475003S",8779,132,10
"475004E",8780,295,56
"475004M",8781,90,12
"475004W",8782,49,7
"4770101",8783,461,76
"4770104",8784,254,206
"4770109",8785,528,43
"4770115",8786,409,48
"4770117",8787,4,9
"4770121",8788,26,7
"4770202",8789,77,16
"4770203",8790,870,98
"4770205",8791,1170,158
"4770208",8792,835,54
"4770307",8793,644,91
"4770311",8794,580,58
"4770312",8795,635,53
"4770316",8796,104,16
"4770320",8797,1067,74
"4770406",8798,683,127
"4770410",8799,623,46
"4770413",8800,470,40
"4770414",8801,469,27
"4770418",8802,232,48
"4770419",8803,227,49
"4790122",8804,114,76
"4790124",8805,313,311
"4790125",8806,141,116
"4790128",8807,65,76
"4790129",8808,292,305
"4790130",8809,473,517
"4790132",8810,455,478
"4790133",8811,480,491
"4790134",8812,291,248
"4790135",8813,181,170
"4790136",8814,89,31
"4790154",8815,112,134
"4790164",8816,131,128
"4790169",8817,116,115
"4790215",8818,195,215
"4790218",8819,306,292
"4790219",8820,302,207
"4790220",8821,164,196
"4790221",8822,262,195
"4790226",8823,164,154
"4790227",8824,693,619
"4790231",8825,603,555
"4790237",8826,158,73
"4790239",8827,1004,739
"4790252",8828,499,468
"4790255",8829,451,340
"4790266",8830,225,231
"4790267",8831,287,242
"4790268",8832,33,40
"4790308",8833,195,129
"4790309",8834,546,530
"4790310",8835,68,82
"4790311",8836,213,233
"4790312",8837,144,156
"4790338",8838,28,29
"4790340",8839,625,307
"4790341",8840,462,214
"4790342",8841,444,351
"4790343",8842,581,469
"4790344",8843,1455,781
"4790345",8844,493,368
"4790349",8845,669,354
"4790350",8846,11,3
"4790351",8847,75,72
"4790356",8848,1079,705
"4790359",8849,835,650
"4790360",8850,138,93
"4790361",8851,225,225
"4790362",8852,61,57
"4790363",8853,115,128
"4790401",8854,157,190
"4790402",8855,179,188
"4790403",8856,139,135
"4790404",8857,210,209
"4790405",8858,183,216
"4790406",8859,103,121
"4790407",8860,63,53
"4790413",8861,261,262
"4790414",8862,86,120
"4790416",8863,113,125
"4790417",8864,86,78
"4790423",8865,133,122
"4790446",8866,567,481
"4790447",8867,533,392
"4790448",8868,66,53
"4790453",8869,64,52
"4790457",8870,21,6
"4790458",8871,499,500
"4790465",8872,109,112
"4810101A",8873,351,65
"4810101B",8874,448,83
"4810102",8875,1141,131
"4810103",8876,781,83
"4810201",8877,1394,80
"4810202",8878,142,80
"4810203",8879,621,239
"4810301",8880,1274,68
"4810302",8881,915,94
"4810303",8882,1031,53
"4810401",8883,595,137
"4810402",8884,491,60
"4810403",8885,212,54
"4830001",8886,142,3
"4830002",8887,276,8
"4830003",8888,270,11
"4830004",8889,93,2
"4830005",8890,59,0
"4830006",8891,63,3
"4830007",8892,81,4
"4830008",8893,233,8
"4830009",8894,389,8
"4830010",8895,56,1
"4850101",8896,134,11
"4850102",8897,445,53
"4850103",8898,1963,302
"4850104",8899,622,78
"4850105",8900,1204,240
"4850106",8901,424,43
"4850107",8902,21,1
"4850108",8903,1555,203
"4850109",8904,1610,250
"4850110",8905,218,62
"4850111",8906,193,73
"4850112",8907,5,2
"4850113",8908,208,34
"4850114",8909,17,2
"4850115",8910,1,0
"4850116",8911,17,1
"4850117",8912,25,2
"4850201",8913,397,55
"4850202",8914,1102,245
"4850203",8915,360,112
"4850204",8916,101,8
"4850205",8917,1701,157
"4850206",8918,1109,116
"4850207",8919,173,50
"4850208",8920,60,9
"4850209",8921,0,0
"4850210",8922,0,0
"4850211",8923,50,15
"4850301",8924,2,2
"4850302",8925,354,115
"4850303",8926,233,125
"4850304",8927,48,20
"4850305",8928,107,28
"4850306",8929,113,90
"4850307",8930,93,12
"4850308",8931,121,54
"4850309",8932,1794,117
